193.59,156.03,143.79,0
194.4,401.7,432.75,0
448.74,204.14,84.87,0
404.23,731.14,168.73,0
452.14,199.82,177.06,0
740.13,604.14,644.99,0
21.57,175.27,668.93,0
961.16,756.8,216.76,1
557.23,18.86,29.53,0
264.5,575.58,520.89,0
691.14,55.1,72.6,0
273.61,216.63,272.05,0
32.36,650.48,960.82,1
850.5,614.61,488.07,1
145.48,913.84,278.47,1
610.95,410.12,406.91,0
23.26,21.26,548.24,0
490.99,33.51,184.71,0
38.73,723.92,606.71,0
772.05,56.68,630.56,1
513.02,38.2,410.2,0
820.91,313.49,135.71,1
959.98,606.76,628.62,1
967.52,669.25,389.94,1
490.18,619.06,136.18,0
246.76,605.27,177.12,0
659.01,426.66,372.02,0
225.74,467.99,290.06,0
211.86,964.22,1.22,1
869.14,606.91,997.89,1
419.85,463.31,813.43,1
242.03,571.45,333.23,0
806.34,47.54,966.83,1
761.69,978.08,476.19,1
741.95,852.23,236.6,1
437.9,745.16,180.0,0
90.79,992.74,597.7,1
117.1,755.89,979.55,1
538.62,862.29,354.66,1
61.72,821.9,601.88,1
579.3,209.02,369.59,0
531.27,399.74,795.93,1
210.04,123.94,333.52,0
93.89,126.02,335.19,0
84.24,176.03,998.71,1
264.46,429.45,446.66,0
349.07,978.87,745.25,1
456.13,559.76,665.03,0
161.71,234.03,512.47,0
12.7,806.55,329.01,1
847.61,14.72,482.11,1
552.26,47.4,553.44,0
223.49,363.27,872.28,1
387.57,335.84,810.47,1
654.88,715.96,800.09,1
66.85,612.71,129.44,0
836.19,607.78,996.97,1
187.15,735.67,567.72,0
488.89,872.4,573.27,1
654.99,830.24,376.36,1
798.63,362.4,592.07,1
779.94,873.86,222.71,1
422.86,350.85,865.25,1
554.18,777.41,260.02,1
218.35,932.8,884.08,1
120.83,110.43,840.61,1
771.02,580.28,737.47,1
460.6,259.2,248.82,0
480.42,745.4,782.7,1
622.43,864.18,240.99,1
229.14,510.88,71.9,0
604.84,738.02,280.48,0
703.08,452.41,79.36,0
498.49,210.94,734.34,0
667.79,578.56,456.3,0
14.06,444.69,904.0,1
479.25,599.07,805.55,1
361.09,117.8,850.17,1
197.61,268.81,697.42,0
837.5,286.34,783.29,1
225.99,87.12,589.75,0
648.05,861.12,129.19,1
185.94,760.04,386.94,1
348.95,786.84,806.64,1
677.87,509.7,921.56,1
49.19,782.39,299.8,1
657.21,787.95,408.91,1
673.38,144.97,406.98,0
349.54,501.51,797.8,1
996.44,923.1,903.04,1
717.42,83.89,825.51,1
645.3,730.21,276.86,0
559.2,739.39,53.07,0
233.67,399.36,539.01,0
617.95,560.16,762.43,1
939.31,16.55,91.68,1
592.35,955.11,998.59,1
350.55,931.04,675.68,1
4.49,300.43,620.53,0
205.88,11.37,925.49,1
952.69,243.95,39.69,1
23.16,123.03,998.74,1
870.76,568.49,65.17,1
337.02,402.09,72.42,0
80.31,285.05,221.67,0
177.15,23.78,336.15,0
888.26,466.43,396.27,1
251.35,762.24,482.97,1
517.82,821.38,346.51,1
80.74,460.28,275.08,0
954.44,129.32,146.62,1
543.12,322.49,590.76,0
623.05,216.81,229.93,0
56.96,384.81,953.29,1
450.8,119.01,450.84,0
122.28,530.05,782.95,1
230.37,883.23,809.63,1
940.78,361.17,718.03,1
339.22,933.07,892.54,1
447.81,126.35,977.19,1
743.18,799.73,276.26,1
818.04,989.9,29.51,1
537.68,947.9,454.14,1
397.9,455.91,313.99,0
365.01,578.66,202.82,0
995.95,641.68,128.62,1
536.54,206.94,120.36,0
715.27,781.8,754.15,1
659.12,941.3,834.28,1
123.17,55.44,970.02,1
560.68,685.5,956.46,1
888.14,783.52,242.75,1
577.52,870.2,99.81,1
205.82,419.67,308.19,0
356.82,44.07,206.0,0
620.83,71.52,516.9,0
11.54,691.82,227.15,0
363.02,566.96,878.91,1
514.98,467.48,296.02,0
95.94,556.32,439.34,0
121.35,875.19,91.02,1
339.31,467.02,186.05,0
143.35,36.41,678.0,0
247.44,828.58,481.01,1
170.0,594.88,138.05,0
647.21,893.19,527.0,1
17.31,766.41,358.15,1
70.46,278.83,883.35,1
905.97,781.52,784.54,1
476.72,348.06,838.09,1
886.35,554.33,14.04,1
181.07,228.22,900.5,1
593.27,809.16,101.9,1
281.22,560.1,374.49,0
412.07,635.19,535.72,0
354.51,677.45,484.61,0
645.13,592.67,361.48,0
899.68,859.95,270.0,1
516.39,270.78,143.99,0
693.55,404.45,35.63,0
248.27,272.98,983.44,1
60.56,487.44,449.16,0
360.85,783.16,611.95,1
761.27,994.98,120.6,1
696.03,487.52,958.76,1
910.86,678.54,895.43,1
633.43,387.34,937.78,1
675.9,179.24,600.18,0
311.47,159.18,310.37,0
176.13,359.25,576.34,0
725.3,577.71,615.4,0
744.01,766.5,723.25,1
994.13,747.57,142.6,1
153.82,683.74,113.47,0
706.96,935.71,54.22,1
691.79,920.0,321.47,1
539.82,103.82,856.16,1
571.47,416.87,634.01,0
76.06,225.71,898.3,1
986.98,521.84,745.64,1
886.12,490.39,517.38,1
897.58,775.94,135.31,1
384.92,30.56,494.51,0
147.55,229.84,574.62,0
278.83,811.47,518.82,1
793.46,394.15,98.49,1
380.88,705.07,195.35,0
474.95,422.78,94.4,0
921.89,413.74,934.81,1
860.9,813.59,446.13,1
752.89,920.97,332.26,1
324.39,591.0,29.46,0
878.61,522.28,144.45,1
486.83,358.84,436.77,0
993.37,983.58,214.77,1
569.75,931.31,517.56,1
746.14,248.02,98.34,0
793.48,959.07,406.78,1
611.76,805.81,852.73,1
401.33,260.24,979.29,1
764.79,865.0,530.19,1
134.52,913.79,537.48,1
522.12,489.93,739.18,0
375.44,229.94,214.98,0
814.75,989.84,592.6,1
980.73,859.38,250.68,1
882.03,946.37,794.65,1
628.23,556.05,386.41,0
707.07,64.58,809.86,1
552.57,455.32,461.81,0
950.33,881.32,2.5,1
335.29,587.96,641.24,0
609.31,369.45,551.64,0
182.5,346.23,204.87,0
669.59,891.22,187.69,1
769.93,312.66,603.5,1
777.58,471.12,61.1,1
465.89,269.44,46.34,0
768.7,292.24,987.11,1
894.56,231.46,951.93,1
200.29,816.13,827.15,1
738.09,821.72,928.85,1
720.52,747.08,737.17,0
68.25,479.69,174.25,0
166.88,322.79,147.17,0
452.76,237.39,114.63,0
923.23,182.67,740.05,1
90.8,45.92,957.27,1
967.56,969.87,647.35,1
733.95,228.1,761.98,1
686.72,868.46,572.31,1
673.12,221.01,258.16,0
409.38,181.96,159.04,0
556.82,936.44,410.91,1
40.37,13.55,872.11,1
745.19,448.88,946.45,1
849.33,174.36,365.96,1
733.92,143.78,975.56,1
142.01,422.37,748.16,0
590.48,164.55,720.62,0
152.69,671.85,189.41,0
202.09,490.59,959.95,1
109.76,240.68,235.23,0
363.73,484.28,894.06,1
275.0,100.09,853.81,1
107.84,359.88,491.22,0
446.85,790.17,920.68,1
134.19,194.74,821.42,1
119.48,175.24,305.63,0
991.09,143.86,812.6,1
538.2,201.96,339.84,0
715.02,931.43,992.08,1
528.59,454.71,34.58,0
61.24,871.18,583.42,1
738.6,505.45,144.65,0
333.32,917.29,174.26,1
816.99,862.33,145.17,1
2.18,529.31,671.72,0
66.28,61.11,957.69,1
470.53,915.13,646.94,1
490.65,828.92,334.4,1
802.23,705.61,166.57,1
164.86,221.66,846.5,1
266.72,519.71,734.94,0
525.77,632.03,890.71,1
368.8,223.78,619.08,0
124.56,141.16,120.76,0
865.52,783.79,750.17,1
690.35,628.86,259.64,0
843.49,925.84,802.66,1
779.09,430.76,361.89,1
549.55,197.18,664.34,0
332.46,980.43,389.46,1
549.18,417.16,956.68,1
882.15,378.56,972.56,1
640.93,262.56,26.74,0
254.84,682.36,397.16,0
544.12,367.86,561.08,0
861.91,84.02,791.11,1
933.15,425.69,795.25,1
665.01,979.71,349.33,1
705.14,18.43,111.34,0
185.33,766.32,918.11,1
30.09,728.08,210.77,0
633.51,120.94,945.83,1
530.32,383.63,269.89,0
18.03,421.54,58.67,0
927.99,171.65,357.94,1
248.47,283.5,332.46,0
664.28,570.82,978.01,1
43.83,396.34,711.24,0
853.95,605.3,671.54,1
293.72,689.49,879.49,1
966.19,500.52,923.37,1
56.6,172.9,804.39,1
49.61,282.5,761.44,1
165.8,172.23,591.08,0
300.06,185.88,962.2,1
416.63,23.61,690.5,0
446.99,644.57,559.36,0
375.45,91.37,411.35,0
720.09,650.62,265.36,0
228.21,307.97,594.01,0
340.61,811.88,28.66,1
547.8,668.35,398.29,0
213.58,950.26,377.22,1
324.85,976.47,425.42,1
965.5,803.14,759.34,1
184.32,308.49,994.64,1
486.31,261.99,760.94,1
826.66,571.26,925.4,1
147.71,142.69,376.45,0
609.59,534.12,742.02,0
493.13,5.02,502.55,0
56.61,755.4,892.61,1
80.64,420.91,702.58,0
935.95,945.21,752.24,1
510.57,821.22,961.19,1
23.3,310.26,985.24,1
655.32,594.63,324.9,0
614.46,155.25,471.67,0
960.66,662.89,730.5,1
658.88,356.68,958.42,1
721.73,269.07,838.19,1
269.49,339.43,714.71,0
405.12,992.88,968.95,1
405.86,62.55,43.0,0
280.75,240.46,87.99,0
780.81,408.61,370.35,1
944.52,51.47,417.33,1
241.93,980.99,721.05,1
297.44,177.68,662.49,0
74.16,155.69,715.32,0
716.74,180.88,189.35,0
543.74,235.19,362.85,0
903.67,942.23,266.41,1
229.25,478.18,14.17,0
587.54,262.77,877.49,1
817.14,464.79,781.96,1
172.82,244.01,569.18,0
474.53,113.12,990.7,1
703.3,652.37,701.52,0
580.09,749.49,990.97,1
835.35,951.4,987.44,1
517.29,63.2,986.15,1
792.06,451.45,741.23,1
355.85,718.98,385.12,0
548.4,295.6,989.99,1
915.67,51.85,90.4,1
791.88,878.73,821.43,1
579.8,460.76,967.8,1
514.02,507.56,396.06,0
